Rating,Text,Date Posted
4.0,"I have never owned wireless earbuds before. I just purchased these and received them on 6/21/20. I was in the market for some wireless earbuds because I was tired of my wired headphones shorting out all the time. I also wanted the ability to move about freely and listen to music while my phone charged. As much money as I've spent over the years replacing wired headphones, I probably could've bought 4 or 5 pair of these, if not more.  I wanted a nice pair of earbuds but I wasn't willing to spend the money it costs for Beatz or Bose. I don't use Apple products and I don't like the design of the AirPods anyway. I wanted Raycons but the pair I wanted was sold out.  True to fashion, the right ear on my inexpensive Sony wired headphones went out over a week ago, and my wired bluetooth earbuds that I just bought in March shorted out a couple of weeks before that, so I decided now's the time to go wireless once and for all.  I've only had them for less then 24 hours but this is what I have observed so far:  Pros:  1. Very well-made. The earbuds and case feel like they are made out of very good materials. They feel pretty sturdy for a $40 pair. The magnet that holds the earbuds in the charging case are very strong. You just drop the buds into the docks and they pop right into place and stay. The packaging is also great. You'd think you've just purchase a more expensive pair.  2. Sound. They are very loud but the sound quality is pretty good at this price point. The bass is pretty good. I don't think these were designed as noise-canceling, but I don't really hear any outside noises when I have these in so far. You call always adjust the Dolby/equalizer on your phone to find the sound you prefer.  3. Ease of use. At first I couldn't pair the buds with my device, but once I let the case charge some, then took the buds out of the docks, they paired up pretty quickly. You get alerts that the buds are on and connected when you put then in your ears. While listing to music, soon as you take them out and put them in the case, they shut off and start charging. It's also pretty easy to flip through videos on YouTube and answer calls by pushing the buttons on the buds.  4. Battery life. According to the package it says battery life is 3 hours. I've only had them for a day, but my first day with them, I used them for about 4 hours or so right out of the box. When I checked he battery life, they were still at 100%. I'll do an update on the battery life after I've had them for a while if I notice any changes. The charging case charges very fast and you don't have to keep it plugged in so the buds can charge.  5. Distance from device. I noticed I can move about more freely and further away from my phone with these than I could with my wired bluetooth earbuds.  6. Accessories. The accessories these come with are pretty decent: charging cord, carry strap (a little too long though), replacement ear caps in various sizes for the right fit. The accessories are also very well-made.  7. Fit. They seem to fit me pretty well. I did drop the left one this morning but I think that's because I didn't secure it well enough.  Cons:  1. Volume. You can't adjust the volume directly on the buds, you can only adjust it on your device. If you're moving about freely or your phone is charging, you will have to walk back to your phone/tablet to adjust the volume.  2. Cutting in and out. I did notice that they cut out some when moving about but not significantly.  3. Phone mic. When I've answered phone calls through the buds, my callers often ask me to repeat myself so the mic may not be all that great. It may be how I have them in my ears so I'll have to play around with that to see if that makes any difference.  Conclusion:  I've never owned expensive, premium headphones before, but if you are new to wireless ear buds and on a budget like I am, these are a great purchase. They are worth the $40. I highly recommend them.  ***I also recommend spending the additional $5 for the protection plan and renewing it. I learned this lesson from my wired headphones constantly shorting out to just pay for the protection plan. Since headphones tend to short out all the time, paying a few extra bucks for the protection plan is MUCH cheaper than paying full price for new headphones if they stop working or get broken. With a protection plan, you will likely just end up with a new pair.***",2026-02-18 22:34:46
4.0,"Really good headphones for the price. I know this is an updated version, the only difference from the older ones is the battery life. I feel these last shorter time. Other than that I love them! This is my 5th pair!",2026-02-18 22:34:46
3.0,"Yikes! This has less to do with the quality and more to do with the company’s inconsistency when you order different colors. I ordered what were supposed to be the same earbuds in two different colors. But what I got were two different size and varying styles of what both are labeled to be the same earbuds, the T10s. Which may explain the mixed reviews on the T10s. I loved the blue pair. The sound was great and the fit was perfect for my small ears. So I ordered another pair in grey. I was so excited to see the same pair in the grey color. But when I got it, the grey was not only larger but also a slightly different style. The piece the enters the ear canal on the smaller blue pair juts straight out which feels more comfortable to me, while the larger grey pair has the ear canal piece juts slightly downward, which feels less comfortable.  Mind you it still looked nice but it was definitely not the same model even though the boxes and cases for the blue and grey pair all say T10. I’m disappointed because I wanted a pair of grey ones in the same smaller style as my blue ones. But I’m afraid to order again to just be disappointed .. :(",2026-02-18 22:34:49
4.0,"UPDATE: Since I had a serious problem with my initial pair of these earbuds, the manufacturer quickly sent me a replacement set that did not have the battery problem of my first set. In the interim, I acquired a different set of similar earbuds from a different manufacturer. As a result, I have what I didn't have the first time I wrote about these: a basis for comparison. My overall experience is that although I don't own a perfect set of waterproof Bluetooth earbuds, this one is much more reliable.  THE GOOD - I'm not an audiophile, but the audio quality is much better than any previous headphones I've owned. - They do a good job of blocking ambient noise. - The clicky nature of the buttons means you can stick them in your pocket without accidentally setting off the controls. - Due to the clicky buttons, they're easy to turn on and off. - Battery is generally decent. The charging case discharges a little faster than I'd like - it went from full to low over the course of a weekend when I used the earbuds very little - but this isn't a big problem since it's easy to charge them. - They fit in my ear pretty snugly.  THE LESS-GOOD - Some of the controls are nonsensical. When I'm listening to music, why would I want a double-tap on either headphone to redial the last phone number called? The instructions mostly only cover phone-related activities. There are no instructions for skipping forward and back a song, or for adjusting volume. - The headphones pair to each other well, but having to manually pair them to my phone every! Single! Time! is very annoying.  THE NEUTRAL: - From the different pairs of Bluetooth headphones I own, I get the sense that occasional mild interference from nearby devices may just come with the territory. - Although the instructions aren't ideal, there's some important information there: only pair the right earbud with your phone; never the left. Pairing them both causes weird behavior. Completely deleting the connections and re-pairing them makes the weird behavior stop.  Since I've owned both sets of earbuds, I've switched back and forth testing each set. The last time I knew I'd be away from my house for an extended period of time, the TOZO earbuds are the ones I chose to take with me because they're just more reliable. Overall, this is a fairly decent set of this style of earbud. -----------------  ORIGINAL REVIEW: My experience with these just went from mixed-but-largely-positive to negative. The set I purchased worked well until they became unusable.  I was lured in by the seemingly overwhelmingly positive reviews., and up until yesterday, I was mostly satisfied with them. The sound quality was good and they did a better-than-average job of blocking ambient noise. The buds usually pair to each other well, but it's annoying that I have to go into the Bluetooth menu on my iPhone to actively pair them every single time I use them. Is this standard for for type of earbud?  I've experienced a little of some of the other complaints I've seen here: I've had a couple of instances of the buds not pairing to one another well in the first few days, but the problem stopped after a few days. I also once experienced the audio cutting in and out when I was around other people, but this did not happen regularly.  The big, dealbreaking problem - and why I'll be returning them - is the battery on the earbuds. I'm in the habit of leaving the charger plugged in most of the time, and putting the earbuds back in the charger when I'm not using them. Yesterday, after I used them for 30 minutes in the morning, I put them in the charger, which was plugged into USB at my workplace. After eight hours, I took the earbuds out of the charger, started using them, and left work. Within FIVE MINUTES, the right earbud began signaling low battery, and shut itself off after a couple of minutes of warnings. Again, they had been in the charger for a solid eight hours. Neither earbud's ""charging"" light was lit, so I had no reason to believe they didn't have a full charge. The charger itself showed a full charge. I just tried them again - they'd been shut off since - and the right earbud reported low battery after two minutes. I accidentally left the charger at work, so I guess I'll find out on Monday whether this was an aberration, or if the right earbud's capacity for a charge has been permanently reduced to a few minutes.  Let me be clear: I used these earbuds for less than two weeks before this problem, which renders the earbuds useless, occurred.  Although I've read a few reviews here that indicate I'm not the only person who has had this problem, it doesn't appear to be as common as, say, audio cutting out or problems pairing the left earbud. My guess is that this set is defective, but after reading other negative reviews here on Amazon - seemingly buried under a suspicious number of five-star reviews - I'm not going to seek a replacement because it looks too likely it would instead have a different set of the more common problems.",2026-02-18 22:34:49
5.0,"Easy to set up and use. They are lightweight and don't hurt my ears after having them in for hours. The sound quality is better than my older pair, and more noise cancelling, not completely, but I have to take them out to hear someone talking with me. The price is great, and these are perfect for a hiking or travel set.",2026-02-18 22:34:49
5.0,"It never crossed my mind to leave a review, but right now, I feel OBLIGATED. I now have TWO pairs of these earbuds because my daughter lost the first pair which I've had for a long time. Here's the story: One day, my 9-year-old's wireless cat-head phones, which she wears all the time to listen to songs and YT vids on her tablet, started malfunctioning. I told her I would order her a new pair, but she could use my earbuds in the meantime. One day she asked if she could take my earbuds to school - I was dubious because while I don't use my earbuds all the time, I do occasionally like to use them at work - especially during those four-hour ""General Planning Meetings"" in which I sit in the back, put my earbuds in and wear my hair long to cover my ears, and just listen to music or episodes of 'The Office' until the boring meeting is over. But I let her use them, and I told her to put them in the case anytime she didn't have them in her ears so that they wouldn't get lost. Well, sure enough, when I got home from work that evening, she had lost them :( She had the case but said that when she came into the house, she got distracted and had ""set the earbuds down somewhere."" we turned the house upside-down and could not find them. She was very sorry, and I was very upset with her. But I decided to just order another pair since they were good earbuds and were my life-saver in long meetings at work.  Two days before my new pair arrived, I FOUND the missing earbuds. I was taking clothes out of the dryer, and there they were. Apparently, my daughter had put them in her pants pocket and - as kids always do, threw her dirty pants into the wash without emptying the pockets. I knew there was no way these buds would still work now, but since I still had the charging case, I put them in any way and forgot about them. When my new earbuds arrived, out of curiosity - I left them unopened and tried out my old earbuds.  THEY. WOOOOOOOOOOOOOOOOORKED!!!!  These $40 earbuds had gone through an entire WASH & DRY cycle in the laundry and worked PERFECTLY!!  I took them to work today to show my coworker, who is kind of a tech snob and ONLY buys expensive Apple products because the week before, her Airpods had broken, and she paid $200 to buy new Airpods. She had once roasted me about my ""cheap"" little TOZO, and she knew that my daughter had recently lost them, so when I told her WHERE I found them and showed her that they still worked, she was amazed - her expensive Airpods had broken so easily, and mine survived an entire laundry cycle and STILL sounded amazing. lol. She asked for the brand name and I sent her the link and as I write this, she is ordering a pair for her teenage daughter lol.  So here's my review. These buds have amazing sound - when my daughter was wearing them I would yell her name at the top of my lungs and she couldn't hear me, and when I'm in boring meetings they completely tune out all the noise - I use visual cues to pretend Im listening ( i.e laughed when I see ppl laughing, clap when I see ppl clapping. etc...); AND they are durable enough to be washed in the washer and dried in the dryer and STILL work. I could return the new pair I ordered since I found my old ones, and they still work perfectly, but I decided to keep them and save them to gift to someone on Christmas or give to my daughter if (when) her cat headphones break again.",2026-02-18 22:34:49
5.0,"These have lasted me about 5 years. They have been washed 3 times and still working. Much better than the tozo 12. If you are undecided about wich pick the 10. Sound, fit, and durability is much better.",2026-02-18 22:34:49
5.0,"This product is the perfect backup headset. If you ever wanted a pair to bring with you or keep in your car in case your main pair dies. This is the one to go with. I should know, I have 3 pairs.",2026-02-18 22:34:49
5.0,I’m sorry I don’t remember to deliver driver‘s name her name but she went beyond to make sure I got my package safely. Thank you.!!! AirPods were amazingly thank you so much!,2026-02-18 22:34:49
4.0,pretty good for the price sound really good..,2026-02-18 22:34:49
5.0,"I feel like every other item I have ordered multiple times has gotten worse over the years. My second purchase seems to have thinner materials, plastic parts where metal used to be and just cut corners all over the place but that is not the case with these earbuds. I ordered my first pair of TOZO earbuds in 2021, technically they still work but they have definitely seen better days, and I just orded my second pair last week. They are even better now! My biggest complaint was the size of the case, but TOZO has managed to make the new model 2/3rds the size and it is perfect. It feels better in the hand and definitely better in the pocket. I just wanna shout out TOZO for actually improving a product on Amazon!",2026-02-18 22:34:49
5.0,Great for the price. Fits well. Doesn't fall out. Good volume and quality sufficient for my normal use. Audio books and music.,2026-02-18 22:34:49
5.0,"So far, so good! Only time will tell! The case needed charging in about 2 1/2 days!! People were saying the charge last a long time but I’m used to that with my old set so no complaints from me hence the 5 star rating!",2026-02-18 22:34:52
5.0,"I've only had these a few days, but I have to say I'm absolutely blown away. I've been getting sick of my traditional usb-c headphones as I'm an avid bodybuilder and the cable is often a problem; between needing to keep my phone nearby, catching it during runs/lifts, etc.  I spent a good amount of time comparing these to competitors, to higher end brands (ones in the $150+ range, etc.) and made the plunge with these. For $50 they offer basically the latest features that even name brands struggle to match.  Pros:  + Build quality & appearance: I was incredibly impressed with this. The buds are extremely solid and while the charging case feels a 'bit' cheap, the buds drop in with ease thanks to magnet grips and the case offers simple and intuitive charging status for the case itself and the buds. 'Plugging' the buds in is satisfying and easy (the magnets are strong) and the case closes with magnet as well, very firm construction and there's no worry of the buds being disrupted in travel or falling out. The case claims it can charge the buds to full 4x before it needs to be charged itself, and it's a very convenient design to grab and go. Very happy with it.  +Comfort: I was a bit concerned with this as I tend to dislike a lot of 'in-ear' buds, however these fit extremely well; even during rigorous workouts, runs or even in the shower they don't move an inch. They are also just comfortable in general as I actually don't notice them over time as I have with other earbuds. They come with 3 extra sizes in addition to the ones that they come with. I actually seemed to be fine with the 'default' ones, but may try a size down as they 'can' sometimes get disturbed. Point being they'll fit any ear like a glove.  +Features: Here's where I was REALLY impressed, after scanning tons of brands & the reason I settled on them. (including MUCH pricer buds, these had some of the best specifications even compared to 'luxury' earbuds in the $150+ range)  ++ IPX8 - I noticed this was rare even among much more expensive brands. These buds/case are completely waterproof up to 1+ meter. I sometimes wear them in the shower with my phone 10-15ft away without any static or sound issue. If you are a swimmer I'd imagine you would have zero issue with these. (for comparison the nearly $200 Jabra Elite Active 65t are only 1P65-- basically 'sweat resistant') There's something extremely cool about jumping in the shower after a workout or even listening to a podcast before work!  ++ 8mm bass drivers & sound - again another stand out feature. The bass on these hit HARD, better than probably any earbuds I've owned. To put it in comparison again, the Jabra Elite Active 65t use 6mm drivers. The sound quality is also crystal clear, but I'm not an audiophile by any means, how they stand up to more expensive brands I don't know; but the lows and highs are pitch perfect to 'my ears,' and again did I mention the bass? They are also EXTREMELY loud, I can usually only handle about 70-80% depending on media (music is a bit louder than youtube, etc.)  ++ Bluetooth 5.0 - while this feature is common now with wireless headphones, combined with the IPX8 you can comfortably wear these in the pool/shower with your phone 20ft+ away.  Cons:  I can't really speak to any so far. They boast better features than earbuds for a fraction of the cost, are extremely well built and not obnoxious looking like a lot of wireless earbuds. The pairing could maybe be slightly faster, but it's sort of a non issue. Setup was as easy as removing them from the case, pairing once and then you're done. They take maybe 10 seconds to 're-pair' if you power off or remove from case, but you can simply put them in your ear and you'll get a 'device paired message.' Just a tip - the right earbud is the 'primary,' you always need to turn that one on first if they are turned off otherwise they may have trouble pairing. (they have to 'pair to each other' than they pair to your device, the whole process only takes 5-10 seconds)  The true test will be how the old up after a few months in the gym/use, but for the price you really can't go wrong. If you are someone that wants to have total control over your earbuds with an app such as equalizer settings, talk functions, etc. these may not be for you. However for just a general earbud that is sturdy, sounds great, and can take calls, you can't beat them, even at a higher price.",2026-02-18 22:34:52
5.0,"These are one of the best earbuds I’ve owned so far. They hold a charge beyond expectations. I once accidentally left them in my pants, and they went through the wash and dry cycle and they still work flawlessly.",2026-02-18 22:34:52
5.0,"I really enjoyed these headphones and I anticipated that they would have lasted me a VERY long time... Until I accidentally misplaced them today and could only find one. It's fine, I'll order another set 😎",2026-02-18 22:34:52
4.0,"I love the features on this product. The battery life is something to be desired as it's only got 4 hours per ear bud, so not that bad, plus you can recharge them using the case. I usually use them one at a time while I'm working so I can use one when the other dies and still hear customers and etc. After work I just switch out the dead one with the one that was charging. They charge super quickly too. I haven't timed it but I think it's like 20-30 minutes for the case to charge, I'm not sure about the earbuds.  The earbuds are waterproof and I've used them while swimming which is amazing. To be fair, I'm not a professional swimmer and I haven't done anything crazy with them like diving, but casually, they're great. The signal can get distorted underwater, especially if your phone is far away. So just beware of that. The normal reach is great, but underwater it's quartered.  As for fit, I personally never had a problem with them. It comes with replacement buds in 4 sizes, but the one that came on the earbud fit me fine and never really slipped unless I didn't put the buds in snuggly. However, I have had people completely unable to wear them. One of my friends borrowed one when they forgot their airpods and couldn't get it to stick properly in their ear no matter how they twisted them. To be fair, I didn't have any replacement tips on hand and they were used to the shape of airpods.  So overall, great for its price. It's pretty mid range in battery life, the waterproofing is useful but not without drawbacks, and the signal strength is pretty steady.  By far though, my favorite part of these headphones is that they can connect separately so I can use them one at a time, and they can connect to different devices seperately. So I can connect to my right earbud to my phone and my left to my laptop. Or I can lend one out to a friend if they forgot their's while still having one for myself.  So if you're looking for earbuds that are cheap, have some pretty good features, and can stand up to some stuff, then I recommend them.  Side note: I've used these everyday for the last 3 years and they've stood up to being dropped, stepped on, thrown, and even dropped out a car window. I even threw them away once by accident. My cat tried to chew on them as well. It gets to be in the 100's here and double that in my car during summer and I've definitely left them in there. Safe to say they've been through much with very little break.  This means it is in no way typical for others to face the issue that I now have with them.  My last pair gave out on me after 3 years. The case no longer charges right and the right earbud crackles and also no longer charges properly. If I plug the case in to charge and place the left earbud to charge, it'll work just fine. The battery runs out a little quicker than before on the left one but it's still truckin' along.  I'm buying my 3rd replacement because I love the price point on these along with their sturdy nature. So I don't feel guilty throwing them around like I do. This last pair I have had for 3 years, the ones before that for 2 years, and the one's before that for less than a year. And that's because I lost the other two.  There's a reason I keep coming back though.",2026-02-18 22:34:52
5.0,I use them for my phone. I only use one of the earbuds while I'm on the phone. They are very clear. The charge lasts a long time. The size is perfect for what I need. I bought the charging disk also. This way I can let the earbuds sit on them and charge. I do not have to remember to plug them in.,2026-02-18 22:34:52
4.0,"My first pair of wireless ear buds that come with their own charging case. I’m happy with this set, the pricing and sound are great for the value.",2026-02-18 22:34:52
5.0,"I took a fair amount of time with this headset because of the various reviews. I initially compared it to my LG HBS810 ($99) which I've used for years. That was a mistake.  You need to judge these on their own merits/demerits. The design of the LG is too different from this set to make a reasonable comparison except in the areas of sound quality and fit.  My first mistake was not paying attention to the instructions for fitting the buds in my ears. See the attached image. If you don't rotate the buds slightly, they fall out too easily. My second mistake was not trying the different sized cups that come with the set. (I was getting ready to send them back)  Once I fixed those two mistakes, things went smoothly from there. I use these with a Samsung S10+ updated to Android 10 with the latest security patch on September 1.  Sound quality is very good for both music and voice. Either ear bud has a control for playing music on your phone, but I don't use that function. I stream IHeartRadio and Sirius/XM, in addition to phone calls. According to folks I talk to, the noise cancelling is excellent: I have a fair amount of road and wind noise out in the country at higher speeds and can talk without problems. Reduction of outside sounds is better than my LG, but you can still hear traffic and sirens.  Note that the buds do NOT have a volume control...you need to use the phone's volume control. They do not have a MUTE feature, so you need to do that from your phone.  Paring is fast and easy. A voice tells you when they are attached in each bud. The buds have worked through walls when separated from the phone over 20-30 feet away. I figured that out when I left the buds on my desk (not in the charging station) and was in the living room. When the phone rang, I picked it up and said, ""Hello"", but couldn't hear anybody. After the third try I checked my Bluetooth connection on the phone and saw the earbuds were still attached...oops. I called my friend back and apologized...  Starting a call on my phone is one of two ways: ""Hey Google...call..."" or double-clicking either earbud will redial the previous number. A single click on either earbud answers or ends a call. A 2 second click rejects a call. These work better with the latest version of Android than my ""old"" LG head set. And, if you're left-handed, it's convenient.  Power on or off is accomplished with longer clicks of 3 or 5 seconds depending if the earbud is on or off respectively.  As compared to my LG headset, there was a learning curve....not substantial.....but to save frustration...pay attention and memorize the instructions. Take your time.  The station and buds appear to be made of solid materials and have some ""heft to them"". Once properly fitted, they are comfortable for extended use of a few hours at a time (the longest I've used so far).  The charging station is excellent with magnetic ""clamps"" that hold each earbud in place while charging. I have not had problems with battery life so far, but I don't talk hours at a time most days. When not in use, I keep the buds in the case attached to a USB port on my desktop PC. If I was traveling out of town, I'd attach the station to a USB port in my Jeep. The station is compatible with a wireless pad, but that is not included. The USB cable is short: a minor gripe.  TOZO clarifies that while the buds are ""water proof"", they can't be submerged as in swimming. That sounds like IP6 level water proofing. So..you should be able to wear them safely in the rain or if someone splashes you...etc.  Oh..one other thing...the buds are not immediately apparent to those around you unlike some other headsets....so if you are in public or shopping, be prepared for some startled and quizzical looks. You don't have to speak loudly to be heard by the buds....but most of us talk a little louder just out of habit....  One more thing: make sure you put the buds in as marked R & L. I mistakenly put them in the wrong ears...and folks said it was very hard to hear me clearly.....LOL.",2026-02-18 22:34:52
5.0,Good quality earbuds. They’re easy to connect to my phone or PC. The sound is really crisp. Also like the wireless charging feature on the case itself. Would recommend.,2026-02-18 22:34:52
4.0,I bought these for use at work because I have some at home and enjoy them. Unfortunately the left bud only seems to last about 4-5 hours rather than the touted 15. Need to exchange,2026-02-18 22:34:52
